product_id,title,brand,category,description
B00005T3AG,Zenith 3-Device Remote (ZEN350B) (Discontinued by Manufacturer),Zenith,Remote Controls & Accessories > Remote Controls > Electronics > Audio & Video Accessories > Accessories & Supplies,
B00005T3A8,Terk Technology TV-42 Clip On Dish Mount Amplified Antenna (Discontinued by Manufacturer),Terk,Electronics > TV Antennas > Audio & Video Accessories > Antennas > Accessories & Supplies,Terk TV-42 Amplified Outdoor Clip-On HDTV Antenna for Dual LNB Dishes
B00005T3EC,MAXELL CR2 Camera Battery,Maxell,Camera & Photo > Batteries > Camera Batteries > Electronics > Accessories > Batteries & Chargers,Camera battery most commonly used in APS cameras
B00005T3AB,RCA 3-Device Remote Cystal Purple (RCU300WP),RCA,Cables & Interconnects > Electronics > Audio Cables > Audio & Video Accessories > Accessories & Supplies,"You've finally come to terms with the fact that you just can't find the remote that came with your television. Instead of getting up every time to change the channel with the buttons on your TV try using this RCA Universal Remote. It controls your TV, VCR, and Cable Box. The operations are very user-friendly and what a hip color! Those On-Screen Menu Functions make you feel like a genius and the remote comes Preprogrammed. Two AAA batteries are included so you can use the remote on the spot."
B00005T3EB,Maxell 2-Pack 3-Volt Lithium Photo Battery For Cameras (CR-1232B),Maxell,Camera & Photo > Batteries > Camera Batteries > Electronics > Accessories > Batteries & Chargers,Designed to enhance the performance of cameras / 7 year storage life / Instant Recyling: Time between shots is shorter
B00005T3AF,Zenith 1-Device Remote (KTSP18),LG,Remote Controls &amp; Accessories > Remote Controls > Audio &amp; Video Accessories > Electronics > Accessories &amp; Supplies,"Conveniently control your TV with the ""Klicker, Jr."" remote control from Zenith. This awesome looking piece of equipment not only gives your home a hi-tech look but it works like a charm and doesn't cost much more than what's in your pocket or purse. Easy button controls command your television with comfort and style."
B00005T3D7,Sony 13&quot; Flat-Screen TV (KV-13FM12),Sony,Portable Audio & Video > Portable & Handheld TVs > Electronics,"Yes, now you can get a flat screen in a thirteen inch television! Sony adds its innovative Trinitron WEGA flat screen technology to this space-saving TV to bring you a distortion-free, lifelike picture. A stylish gray model, its features include 3-line digital comb filter for crisp, distinct images and front A/V jacks for added convenience. Thanks to Sony, a great picture comes in a small package. (Color: Gray)"
B00005T3CF,TDK P6-120MP 8mm MP Premium Camcorder Video Tape - 2 Pack,TDK,Camera & Photo > Hi-8 > Electronics > Blank Video Media > Accessories,"Durable metal particle formulation / Universal 8mm camcorder reliability / 120 minute capacity / Richer, more vivid color reproduction and higher resoluti"
B00005T3B3,3-Inch DVD-R &amp; DVD-RAM Square Cartridges for Hitachi DVD Camcorders,Maxell,Digital Camera Accessories > Accessories > Camera & Photo > Electronics,"This DVD disc is a special recordable and rewriteable DVD-RAM disc, designed specifically for use in a DVD camcorder. It differs in size from standard DVDs, it's about 3"" in diameter instead of 5"". It will play, however, in many (currently available) DVD players.  Playback on most DVD Video Players    Records Approximately 1 Hour of MPEG2 Video or 10,000 JPEG Stills    Package of one 8cm DVD"
B00005T3D6,RCA  E13320 13&quot; Color TV,RCA,Cables & Interconnects > RCA Cables > Electronics > Audio Cables > Audio & Video Accessories > Accessories & Supplies,"RCA E13320 13"""" Color Television With Remote The 13-inch RCA E13320 standard CRT TV is perfect for use in the kitchen, a child's room, or the dorm room. It features a built-in 181-chanel NTSC tuner, front A/V input for hooking up video game consoles or a DVD player, and V-chip parental control. Other features include an on-screen clock, sleep and alarm timers, and commercial skip feature (which enables you to surf other channels during commercials without missing a second of the show you're watching. It has a mono speaker. It features the following video and audio connections: <ul> <li>Composite video/audio In: 1 <li>RF: 1 </ul> <b>What's in the Box</b><br> RCA E13320, remote control, two batteries, printed instruction book"
B00005T3C8,"Polk Audio RC65i 2-way Premium In-Wall 6.5&quot; Speakers, Pair of 2 Perfect for Damp and Humid Indoor/Outdoor Placement - Bath, Kitchen, Covered Porches (White, Paintable Grille)",Polk Audio,Home Audio > Electronics,"The Polk Audio RC65i 2-way In-wall Speaker delivers incredible sound to any room in your home without using any floor or shelf space. The RC65i is easy to install, requiring only that you cut a hole, feed the wires through, and simply drop the speaker in where it is held in place by rotating cams that safely secure the speaker with no extra assembly or mess. Once installed, the paintable grille and flange allows this in-wall speaker to virtually disappear in the room. <div class=""aplus"" > The Polk Audio RC65i 2-way In-wall Speaker delivers incredible sound to any room in your home without using any floor or shelf space. The RC65i is easy to install, requiring only that you cut a hole, feed the wires through, and simply drop the speaker in where it is held in place by rotating cams that safely secure the speaker with no extra assembly or mess. Once installed, the paintable grille and flange allows this in-wall speaker to virtually disappear in the room. The Polk RC65i utilizes a 6.5-inch dynamic-balance, mineral filled polymer-composite cone with a rubber surround that outlasts cheaper foam surrounds, as well as a 0.75-inch dynamic-balance, metalized soft dome tweeter with a swivel mount. The swivel-mounted tweeter is aimable for direct high frequency control that ensures spacious imaging with amazing clarity, and well-balanced sound in any listening position, even off-axis listening positions, rather than in just a small sweet spot. Constructed of durable, moisture resistant materials, the RC65i is safe for use in bathrooms, kitchens, saunas, or even under outdoor eaves, and features a wide-dispersion design for even sound-coverage throughout even large rooms. The RC65i also features infinite baffle tuning which uses the virtual enclosure of in-wall space for superior bass response, and is timbre-matched to the Polk Audio Monitor Series for seamless, enveloping imaging when used in a home theater system. RC65i speakers (pair), 2 grilles, cardboard template, owner's manual, and registration card."
B00005T3AV,Fuji 3-Pack 120-Minute 8mm Tapes (8MM3PK),Fujifilm,Camera & Photo > Hi-8 > Electronics > Blank Video Media > Accessories,"Fujifilms Hi8 tape offers broadcast-quality, high-definition images with unsurpassed audio characteristics when used in high-band systems. Each METALLIX-Hi magnetic particle is treated with a patented surface coating for optimum performance."
B00005T3DP,Sony KV-27FS13 27&quot; Flat-Screen TV,Sony,Televisions > Electronics > Television & Video,"Choose to watch your movies on Sony's 27"" Wega flat-screen stereo TV. With 3-Line Digital Comb Filter and Velocity Scan Modulation, the picture quality is better than you've ever imagined. Front AV Jacks make it very easy to connect your AV components. The Advanced on-screen menu with Program PaletteM-^Y presets (Vivid/Standard/Movie/Sports) gives you the option to customize your TV settings. Enjoy automatic Closed Captioning when you mute the sound. The Sony 27"" KV-27FS13 Wega flat-screen stereo TV packs a high-end picture and sweet stereo surround sound into a great-looking flat-screen package. <B>Video Features</B><br> This set features a three-line digital comb filter, which enhances resolution by removing the blurred edges between colors and reducing dot crawl. It also sports Dynamic Focus Circuitry, which provides better-controlled picture tube rays that produce a crystal-clear picture equally across the entire flat screen. A 181-channel auto preset tuner rounds out the package. <B>Audio Features</B><br> This SAP-enabled set (second language decoding) also features Sony's Matrix surround sound system, backed up by enhanced stereo sound. <B>Other Features</B><br> The Wega KV-27FS13 comes with a component video input, two rear audio/video inputs, S-video Detection, a front audio/Video input, a RF input, and a variable/fixed audio output, as well as Sony's RM-Y180 new silver universal remote commander luminous remote control and V-chip parental control to protect young eyes from adult programming."
B00005T3DS,GE 31&quot; Stereo TV (31GT740),,Televisions > Electronics > Television & Video,"High quality that's also a great value! A dark-tint, high-contrast picture tube gives images outstanding contrast in even the brightest of rooms. This 31"" TV features easy set-up and GUIDE Plus+ On-Screen Program Guide to display program information directly on your screen--without added cost or connections! The V-Chip to put you in control of what your kids are watching, and the S-video input and stereo speakers make sure your movies look as good as they sound."
B00005T3BK,"Vantage Point Wall mount for 13""-17"" TV. White (Discontinued by Manufacturer)",Vantage Point,TV Accessories &amp; Parts > Audio &amp; Video Accessories > Electronics > TV Ceiling &amp; Wall Mounts > Accessories &amp; Supplies,"Bought a new TV and want to mount the old one in the den, kitchen or garage? Then a Vantage Point mount is what you need. The PTW13 is designed for most wall mounting applications for 13"" to 17"" televisions. The Wall Mount features a 360 degree platform rotation plust to up to 180 degree rotation at the wall. The unit has three adjustable settings for tilt- flat, - 5 degrees, and - 10 degrees. All hardware is included for wood stud installation and includes the a large safety strap to secure the TV on the platform. UL listed for weight"
B00005T3F8,RCA Premium 12' S-Video Cable (VH913R),RCA,Video Cables > Cables & Interconnects > Electronics > Audio & Video Accessories > S-Video Cables > Accessories & Supplies,"Premium RCA video connector - connects a video source to your TV, HDTV or a/V receiver. 12 foot length. Limited lifetime warranty"
B00005T3BN,Fuji 4 Pack 60-Minute MiniDV Tapes (DVCM604PK),Fujifilm,Camera & Photo > Electronics > Blank Video Media > MiniDV > Accessories,"Fujifilm DVC digital videocassettes maximize the performance of MiniDV camcorder systems. Theyre ideal for low-cost ENG/EFP applications, small format documentaries, and special event videos. Fujifilm DVC digital videocassettes deliver superior sound and image quality, yet are durable enough to stand up to the rigors of repeated recording and playback. Designed exclusively for DVC camcorders, Fujifilm's Mini DV Cassette is the ideal tape for a wide range of high-end video applications, including editing. Its compact design and exceptional performance qualifies it to be the ultimate choice in digital video. <B>Features</B><br> <ul> <li>Outstanding Picture and Sound Reproduction <li>Superior Quality and Capacity <li>Rugged Compact Durability, Great for Outdoor Use <li>Low Error Rate <li>Stable Tape-to-Head Contact </ul>"
